"HOUSEID","PERSONID","TDTRPNUM","STRTTIME","ENDTIME","TRVLCMIN","TRPMILES","TRPTRANS","TRPACCMP","TRPHHACC","VEHID","TRWAITTM","NUMTRANS","TRACCTM","DROP_PRK","TREGRTM","WHODROVE","WHYFROM","LOOP_TRIP","TRPHHVEH","HHMEMDRV","HH_ONTD","NONHHCNT","NUMONTRP","PSGR_FLG","PUBTRANS","TRIPPURP","DWELTIME","TDWKND","VMT_MILE","DRVR_FLG","WHYTRP1S","ONTD_P1","ONTD_P2","ONTD_P3","ONTD_P4","ONTD_P5","ONTD_P6","ONTD_P7","ONTD_P8","ONTD_P9","ONTD_P10","ONTD_P11","ONTD_P12","ONTD_P13","TDCASEID","TRACC_WLK","TRACC_POV","TRACC_BUS","TRACC_CRL","TRACC_SUB","TRACC_OTH","TREGR_WLK","TREGR_POV","TREGR_BUS","TREGR_CRL","TREGR_SUB","TREGR_OTH","WHYTO","TRAVDAY","HOMEOWN","HHSIZE","HHVEHCNT","HHFAMINC","DRVRCNT","HHSTATE","HHSTFIPS","NUMADLT","WRKCOUNT","TDAYDATE","HHRESP","LIF_CYC","MSACAT","MSASIZE","RAIL","URBAN","URBANSIZE","URBRUR","GASPRICE","CENSUS_D","CENSUS_R","CDIVMSAR","HH_RACE","HH_HISP","HH_CBSA","SMPLSRCE","R_AGE","EDUC","R_SEX","PRMACT","PROXY","WORKER","DRIVER","WTTRDFIN","WHYTRP90","TRPMILAD","R_AGE_IMP","R_SEX_IMP","VEHTYPE","OBHUR","DBHUR","OTHTNRNT","OTPPOPDN","OTRESDN","OTEEMPDN","OBHTNRNT","OBPPOPDN","OBRESDN","DTHTNRNT","DTPPOPDN","DTRESDN","DTEEMPDN","DBHTNRNT","DBPPOPDN","DBRESDN"
"30003777","01","04","1645","1705",20,9.348,"03",0,0,"01",-1,-1,-1,"-1",-1,"01","03","02","01","01",1,0,1,"02","02","NHB",3,"02",9.348,"01","40","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037770104","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","06","01",2,4,"11",2,"MD","24",2,2,"201607","01","02","01","05","01","04","06","02","245.5","05","03","51","01","02","47900","02",62,"04","02","01","01","01","01",423997.673819811,"04",10.4239548,62,"02","01","S","T","20","750","300","350","20","750","300","20","750","300","350","20","750","300"
"30003777","01","05","1708","1710",2,0.068,"03",0,0,"01",-1,-1,-1,"-1",-1,"01","12","02","01","01",1,0,1,"02","02","NHB",5,"02",0.068,"01","40","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037770105","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","06","01",2,4,"11",2,"MD","24",2,2,"201607","01","02","01","05","01","04","06","02","245.5","05","03","51","01","02","47900","02",62,"04","02","01","01","01","01",423997.673819811,"04",0.0758268,62,"02","01","T","T","20","750","300","350","20","750","300","20","750","300","350","20","750","300"
"30003777","01","06","1715","1716",1,0.031,"01",0,0,"-1",-1,-1,-1,"-1",-1,"-1","12","02","02","-1",1,0,1,"-1","02","NHB",5,"02",-1,"-1","40","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037770106","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","06","01",2,4,"11",2,"MD","24",2,2,"201607","01","02","01","05","01","04","06","02","245.5","05","03","51","01","02","47900","02",62,"04","02","01","01","01","01",423997.673819811,"03",0.031,62,"02","-1","T","T","20","750","300","350","20","750","300","20","750","300","350","20","750","300"
"30003777","01","07","1721","1733",12,4.21,"03",0,0,"01",-1,-1,-1,"-1",-1,"01","11","02","01","01",1,0,1,"02","02","HBSHOP",-9,"02",4.21,"01","01","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037770107","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","06","01",2,4,"11",2,"MD","24",2,2,"201607","01","02","01","05","01","04","06","02","245.5","05","03","51","01","02","47900","02",62,"04","02","01","01","01","01",423997.673819811,"01",4.519435,62,"02","01","T","T","20","750","300","350","20","750","300","05","300","300","150","05","300","50"
"30003777","02","01","0515","0615",60,2.9,"01",0,0,"-1",-1,-1,-1,"-1",-1,"-1","01","01","02","-1",1,0,1,"-1","02","HBSOCREC",153,"02",-1,"-1","50","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037770201","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","06","01",2,4,"11",2,"MD","24",2,2,"201607","01","02","01","05","01","04","06","02","245.5","05","03","51","01","02","47900","02",65,"05","01","01","01","01","01",404097.910899712,"10",2.9,65,"01","-1","T","T","05","300","300","150","05","300","50","05","300","300","150","05","300","50"
"30003777","02","02","0848","0916",28,12.257,"03",0,0,"02",-1,-1,-1,"-1",-1,"02","16","02","01","01",1,0,1,"02","02","NHB",57,"02",12.257,"01","40","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037770202","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","06","01",2,4,"11",2,"MD","24",2,2,"201607","01","02","01","05","01","04","06","02","245.5","05","03","51","01","02","47900","02",65,"05","01","01","01","01","01",404097.910899712,"03",13.6677807,65,"01","01","T","C","05","300","300","150","05","300","50","60","7000","7000","5000","60","7000","7000"
"30003777","02","03","1013","1032",19,8.285,"03",0,0,"02",-1,-1,-1,"-1",-1,"02","11","02","01","01",1,0,1,"02","02","NHB",27,"02",8.285,"01","40","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037770203","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","06","01",2,4,"11",2,"MD","24",2,2,"201607","01","02","01","05","01","04","06","02","245.5","05","03","51","01","02","47900","02",65,"05","01","01","01","01","01",404097.910899712,"03",9.2386035,65,"01","01","C","C","60","7000","7000","5000","60","7000","7000","05","7000","1500","3000","20","7000","3000"
"30003777","02","04","1059","1110",11,3.777,"03",0,0,"02",-1,-1,-1,"-1",-1,"02","11","02","01","01",1,0,1,"02","02","HBSHOP",-9,"02",3.777,"01","01","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037770204","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","06","01",2,4,"11",2,"MD","24",2,2,"201607","01","02","01","05","01","04","06","02","245.5","05","03","51","01","02","47900","02",65,"05","01","01","01","01","01",404097.910899712,"10",4.2117327,65,"01","01","C","T","05","7000","1500","3000","20","7000","3000","05","300","300","150","05","300","50"
"30003786","01","01","0500","0530",30,16.518,"06",0,0,"01",-1,-1,-1,"-1",-1,"01","01","02","01","01",1,0,1,"02","02","HBW",510,"02",16.518,"01","10","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037860101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","02","01",1,1,"04",1,"CO","08",1,1,"201609","01","01","03","01","02","04","06","02","236.1","08","04","83","01","02","XXXXX","01",70,"03","02","01","01","01","01",494495.850279772,"01",17.732073,70,"02","04","R","R","05","50","50","25","05","50","50","05","50","50","25","05","300","50"
"30003786","01","02","1400","1430",30,16.341,"06",0,0,"01",-1,-1,-1,"-1",-1,"01","03","02","01","01",1,0,1,"02","02","HBW",-9,"02",16.341,"01","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037860102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","01",1,1,"04",1,"CO","08",1,1,"201609","01","01","03","01","02","04","06","02","236.1","08","04","83","01","02","XXXXX","01",70,"03","02","01","01","01","01",494495.850279772,"01",17.5420635,70,"02","04","R","R","05","50","50","25","05","300","50","05","50","50","25","05","50","50"
"30003792","01","01","1350","1357",7,1.613,"04",0,0,"01",-1,-1,-1,"-1",-1,"01","01","02","01","01",1,0,1,"02","02","HBO",2,"02",1.613,"01","40","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037920101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","06","01",2,2,"04",2,"GA","13",2,0,"201609","01","10","03","02","02","01","02","01","232.8","05","03","53","01","02","XXXXX","02",80,"04","02","06","01","02","01",13381.4702123873,"04",1.7986563,80,"02","03","R","R","05","300","300","150","05","750","300","05","300","300","150","20","300","300"
"30003792","01","02","1359","1410",11,5.82,"04",0,0,"01",-1,-1,-1,"-1",-1,"01","14","02","01","01",1,0,1,"02","02","NHB",13,"02",5.82,"01","40","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037920102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","06","01",2,2,"04",2,"GA","13",2,0,"201609","01","10","03","02","02","01","02","01","232.8","05","03","53","01","02","XXXXX","02",80,"04","02","06","01","02","01",13381.4702123873,"03",6.489882,80,"02","03","R","S","05","300","300","150","20","300","300","30","3000","1500","1500","40","3000","1500"
"30003792","01","03","1423","1437",14,4.497,"04",0,0,"01",-1,-1,-1,"-1",-1,"01","11","02","01","01",1,0,1,"02","02","NHB",23,"02",4.497,"01","40","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037920103","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","06","01",2,2,"04",2,"GA","13",2,0,"201609","01","10","03","02","02","01","02","01","232.8","05","03","53","01","02","XXXXX","02",80,"04","02","06","01","02","01",13381.4702123873,"03",5.0146047,80,"02","03","S","S","30","3000","1500","1500","40","3000","1500","40","3000","1500","750","05","1500","750"
"30003792","01","04","1500","1515",15,7.14,"04",0,0,"01",-1,-1,-1,"-1",-1,"01","11","02","01","01",1,0,1,"02","02","NHB",10,"02",7.14,"01","40","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037920104","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","06","01",2,2,"04",2,"GA","13",2,0,"201609","01","10","03","02","02","01","02","01","232.8","05","03","53","01","02","XXXXX","02",80,"04","02","06","01","02","01",13381.4702123873,"03",7.961814,80,"02","03","S","T","40","3000","1500","750","05","1500","750","20","750","300","350","40","1500","750"
"30003792","01","05","1525","1537",12,4.502,"04",0,0,"01",-1,-1,-1,"-1",-1,"01","11","02","01","01",1,0,1,"02","02","HBSHOP",-9,"02",4.502,"01","01","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037920105","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","06","01",2,2,"04",2,"GA","13",2,0,"201609","01","10","03","02","02","01","02","01","232.8","05","03","53","01","02","XXXXX","02",80,"04","02","06","01","02","01",13381.4702123873,"03",5.0201802,80,"02","03","T","R","20","750","300","350","40","1500","750","05","300","300","150","05","750","300"
"30003792","02","01","0800","0815",15,6.978,"03",0,0,"02",-1,-1,-1,"-1",-1,"02","01","02","01","01",1,0,1,"02","02","HBO",45,"02",6.978,"01","20","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037920201","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","06","01",2,2,"04",2,"GA","13",2,0,"201609","01","10","03","02","02","01","02","01","232.8","05","03","53","01","02","XXXXX","02",84,"04","01","06","02","02","01",13382.9167700296,"05",7.7811678,84,"01","01","R","C","05","300","300","150","05","750","300","20","3000","750","750","30","3000","1500"
"30003792","02","02","0900","0908",8,1.917,"03",0,0,"02",-1,-1,-1,"-1",-1,"02","19","02","01","01",1,0,1,"02","02","NHB",57,"02",1.917,"01","80","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037920202","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","06","01",2,2,"04",2,"GA","13",2,0,"201609","01","10","03","02","02","01","02","01","232.8","05","03","53","01","02","XXXXX","02",84,"04","01","06","02","02","01",13382.9167700296,"10",2.1376467,84,"01","01","C","S","20","3000","750","750","30","3000","1500","60","1500","750","750","50","1500","750"
"30003792","02","03","1005","1025",20,8.406,"03",0,0,"02",-1,-1,-1,"-1",-1,"02","13","02","01","01",1,0,1,"02","02","HBSHOP",345,"02",8.406,"01","01","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037920203","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","06","01",2,2,"04",2,"GA","13",2,0,"201609","01","10","03","02","02","01","02","01","232.8","05","03","53","01","02","XXXXX","02",84,"04","01","06","02","02","01",13382.9167700296,"10",9.3735306,84,"01","01","S","R","60","1500","750","750","50","1500","750","05","300","300","150","05","750","300"
"30003792","02","04","1610","1710",60,1,"01",0,0,"-1",-1,-1,-1,"-1",-1,"-1","01","01","02","-1",1,0,1,"-1","02","HBO",-9,"02",-1,"-1","01","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037920204","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","06","01",2,2,"04",2,"GA","13",2,0,"201609","01","10","03","02","02","01","02","01","232.8","05","03","53","01","02","XXXXX","02",84,"04","01","06","02","02","01",13382.9167700296,"10",1,84,"01","-1","R","R","05","300","300","150","05","750","300","05","300","300","150","05","750","300"
"30003798","01","01","0845","0915",30,18.588,"03",0,0,"04",-1,-1,-1,"-1",-1,"01","01","02","01","01",1,0,1,"02","02","HBW",15,"02",18.588,"01","10","01","02","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037980101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","05","01",4,4,"09",2,"CA","06",2,2,"201607","01","06","02","04","02","01","04","01","279.7","09","04","92","03","02","40900","02",51,"05","01","01","01","01","01",49373.538390715,"01",19.954218,51,"01","01","C","U","30","7000","3000","3000","20","7000","3000","70","7000","7000","5000","70","3000","3000"
"30003798","01","02","0930","0932",2,0.807,"03",0,0,"04",-1,-1,-1,"-1",-1,"01","03","02","01","01",1,0,1,"02","02","NHB",1,"02",0.807,"01","97","01","02","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037980102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","07","05","01",4,4,"09",2,"CA","06",2,2,"201607","01","06","02","04","02","01","04","01","279.7","09","04","92","03","02","40900","02",51,"05","01","01","01","01","01",49373.538390715,"11",0.8998857,51,"01","01","U","U","70","7000","7000","5000","70","3000","3000","70","7000","7000","5000","70","3000","3000"
"30003798","01","03","0933","0940",7,0.55,"01",0,0,"-1",-1,-1,-1,"-1",-1,"-1","07","02","02","-1",1,0,1,"-1","02","NHB",500,"02",-1,"-1","10","01","02","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037980103","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","05","01",4,4,"09",2,"CA","06",2,2,"201607","01","06","02","04","02","01","04","01","279.7","09","04","92","03","02","40900","02",51,"05","01","01","01","01","01",49373.538390715,"11",0.55,51,"01","-1","U","U","70","7000","7000","5000","70","3000","3000","70","7000","7000","5000","70","3000","3000"
"30003798","01","04","1800","1808",8,0.55,"01",0,0,"-1",-1,-1,-1,"-1",-1,"-1","03","02","02","-1",1,0,1,"-1","02","NHB",2,"02",-1,"-1","97","01","02","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037980104","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","07","05","01",4,4,"09",2,"CA","06",2,2,"201607","01","06","02","04","02","01","04","01","279.7","09","04","92","03","02","40900","02",51,"05","01","01","01","01","01",49373.538390715,"11",0.55,51,"01","-1","U","U","70","7000","7000","5000","70","3000","3000","70","7000","7000","5000","70","3000","3000"
"30003798","01","05","1810","1820",10,1.316,"03",0,0,"04",-1,-1,-1,"-1",-1,"01","07","02","01","01",1,0,1,"02","02","NHB",5,"02",1.316,"01","80","01","02","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037980105","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","05","01",4,4,"09",2,"CA","06",2,2,"201607","01","06","02","04","02","01","04","01","279.7","09","04","92","03","02","40900","02",51,"05","01","01","01","01","01",49373.538390715,"10",1.4674716,51,"01","01","U","U","70","7000","7000","5000","70","3000","3000","90","17000","17000","5000","90","17000","17000"
"30003798","01","06","1825","1840",15,8.637,"03",0,0,"04",-1,-1,-1,"-1",-1,"01","13","02","01","01",1,0,1,"02","02","NHB",275,"02",8.637,"01","50","01","02","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037980106","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","05","01",4,4,"09",2,"CA","06",2,2,"201607","01","06","02","04","02","01","04","01","279.7","09","04","92","03","02","40900","02",51,"05","01","01","01","01","01",49373.538390715,"08",9.6311187,51,"01","01","U","U","90","17000","17000","5000","90","17000","17000","20","7000","3000","3000","30","7000","3000"
"30003798","01","07","2315","2350",35,29.775,"03",0,0,"04",-1,-1,-1,"-1",-1,"01","17","02","01","01",1,0,1,"02","02","HBSOCREC",-9,"02",29.775,"01","01","01","02","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037980107","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","01",4,4,"09",2,"CA","06",2,2,"201607","01","06","02","04","02","01","04","01","279.7","09","04","92","03","02","40900","02",51,"05","01","01","01","01","01",49373.538390715,"01",31.9634625,51,"01","01","U","C","20","7000","3000","3000","30","7000","3000","30","7000","3000","3000","20","7000","3000"
"30003798","02","01","0750","0830",40,17.422,"05",0,0,"01",-1,-1,-1,"-1",-1,"02","01","02","01","01",1,0,1,"02","02","HBW",360,"02",17.422,"01","10","02","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037980201","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","05","01",4,4,"09",2,"CA","06",2,2,"201607","01","06","02","04","02","01","04","01","279.7","09","04","92","03","02","40900","02",41,"04","02","01","01","01","01",49002.7848037227,"01",18.702517,41,"02","02","C","U","30","7000","3000","3000","20","7000","3000","70","7000","3000","3000","70","7000","3000"
"30003798","02","02","1430","1500",30,16.382,"05",0,0,"01",-1,-1,-1,"-1",-1,"02","03","02","01","01",1,0,1,"02","02","HBW",-9,"02",16.382,"01","01","02","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037980202","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","01",4,4,"09",2,"CA","06",2,2,"201607","01","06","02","04","02","01","04","01","279.7","09","04","92","03","02","40900","02",41,"04","02","01","01","01","01",49002.7848037227,"01",17.586077,41,"02","02","U","C","70","7000","3000","3000","70","7000","3000","30","7000","3000","3000","20","7000","3000"
"30003798","03","01","1210","1225",15,1.845,"02",0,0,"-1",-1,-1,-1,"-1",-1,"-1","01","02","02","-1",1,0,1,"-1","02","HBSOCREC",320,"02",-1,"-1","50","02","02","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037980301","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","05","01",4,4,"09",2,"CA","06",2,2,"201607","01","06","02","04","02","01","04","01","279.7","09","04","92","03","02","40900","02",15,"01","01","-1","02","-1","02",48132.938847657,"08",1.845,15,"01","-1","C","S","30","7000","3000","3000","20","7000","3000","20","7000","1500","3000","05","3000","750"
"30003798","03","02","1745","1800",15,1.845,"02",0,0,"-1",-1,-1,-1,"-1",-1,"-1","17","02","02","-1",1,0,1,"-1","02","HBSOCREC",-9,"02",-1,"-1","01","02","02","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300037980302","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","01",4,4,"09",2,"CA","06",2,2,"201607","01","06","02","04","02","01","04","01","279.7","09","04","92","03","02","40900","02",15,"01","01","-1","02","-1","02",48132.938847657,"08",1.845,15,"01","-1","S","C","20","7000","1500","3000","05","3000","750","30","7000","3000","3000","20","7000","3000"
"30003810","01","01","0802","0900",58,13.306,"02",0,0,"-1",-1,-1,-1,"-1",-1,"-1","01","02","01","-1",1,0,1,"-1","02","HBW",490,"02",-1,"-1","10","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300038100101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","06","02",1,1,"08",1,"CA","06",1,1,"201605","01","01","02","04","02","01","04","01","271.0","09","04","92","01","02","40900","02",30,"05","01","01","01","01","01",180011.063627305,"01",13.306,30,"01","-1","U","S","90","17000","17000","5000","80","17000","7000","70","3000","1500","1500","60","1500","750"
"30003810","01","02","1710","1805",55,13.309,"02",0,0,"-1",-1,-1,-1,"-1",-1,"-1","03","02","01","-1",1,0,1,"-1","02","HBW",-9,"02",-1,"-1","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300038100102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","06","02",1,1,"08",1,"CA","06",1,1,"201605","01","01","02","04","02","01","04","01","271.0","09","04","92","01","02","40900","02",30,"05","01","01","01","01","01",180011.063627305,"01",13.309,30,"01","-1","S","U","70","3000","1500","1500","60","1500","750","90","17000","17000","5000","80","17000","7000"
"30003815","01","01","1600","1629",29,3.825,"06",0,0,"01",-1,-1,-1,"-1",-1,"01","01","02","01","01",1,0,1,"02","02","HBW",293,"01",3.825,"01","10","01","02","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300038150101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","07","01",4,2,"07",2,"TX","48",2,1,"201608","01","06","03","02","02","01","02","01","207.6","07","03","73","01","01","XXXXX","02",35,"02","02","01","01","01","01",785760.146536099,"01",4.1061375,35,"02","04","U","U","40","7000","3000","3000","50","7000","3000","20","3000","1500","1500","30","3000","1500"
"30003815","01","02","2122","2135",13,3.825,"06",0,0,"01",-1,-1,-1,"-1",-1,"01","03","02","01","01",1,0,1,"02","02","HBW",-9,"01",3.825,"01","01","01","02","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300038150102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","07","01",4,2,"07",2,"TX","48",2,1,"201608","01","06","03","02","02","01","02","01","207.6","07","03","73","01","01","XXXXX","02",35,"02","02","01","01","01","01",785760.146536099,"01",4.1061375,35,"02","04","U","U","20","3000","1500","1500","30","3000","1500","40","7000","3000","3000","50","7000","3000"
"30003823","01","01","0920","0930",10,4.619,"03",1,0,"02",-1,-1,-1,"-1",-1,"01","01","02","01","01",1,1,2,"02","02","HBO",10,"02",4.619,"01","70","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300038230101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","06","05","01",2,3,"03",2,"NC","37",2,0,"201609","01","02","04","06","02","04","06","02","228.1","05","03","54","01","02","XXXXX","02",56,"03","02","97","01","02","01",26849.1479070984,"04",5.1506469,56,"02","01","T","T","20","300","300","75","20","300","50","20","300","300","150","30","300","300"
"30003823","01","02","0940","0950",10,2.587,"03",0,0,"02",-1,-1,-1,"-1",-1,"01","06","02","01","01",1,0,1,"02","02","NHB",5,"02",2.587,"01","40","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300038230102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","05","01",2,3,"03",2,"NC","37",2,0,"201609","01","02","04","06","02","04","06","02","228.1","05","03","54","01","02","XXXXX","02",56,"03","02","97","01","02","01",26849.1479070984,"03",2.8847637,56,"02","01","T","T","20","300","300","150","30","300","300","40","300","300","150","30","300","300"
"30003823","01","03","0955","1000",5,1.138,"03",0,0,"02",-1,-1,-1,"-1",-1,"01","11","02","01","01",1,0,1,"02","02","HBSHOP",300,"02",1.138,"01","01","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300038230103","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","01",2,3,"03",2,"NC","37",2,0,"201609","01","02","04","06","02","04","06","02","228.1","05","03","54","01","02","XXXXX","02",56,"03","02","97","01","02","01",26849.1479070984,"04",1.2689838,56,"02","01","T","T","40","300","300","150","30","300","300","20","300","300","75","20","300","50"
"30003823","01","04","1500","1520",20,4.619,"03",0,0,"02",-1,-1,-1,"-1",-1,"01","01","02","01","01",1,0,1,"02","02","HBO",15,"02",4.619,"01","70","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300038230104","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","06","05","01",2,3,"03",2,"NC","37",2,0,"201609","01","02","04","06","02","04","06","02","228.1","05","03","54","01","02","XXXXX","02",56,"03","02","97","01","02","01",26849.1479070984,"04",5.1506469,56,"02","01","T","T","20","300","300","75","20","300","50","20","300","300","150","30","300","300"
"30003823","01","05","1535","1550",15,4.824,"03",1,0,"02",-1,-1,-1,"-1",-1,"01","06","02","01","01",1,1,2,"02","02","HBO",160,"02",4.824,"01","01","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300038230105","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","01",2,3,"03",2,"NC","37",2,0,"201609","01","02","04","06","02","04","06","02","228.1","05","03","54","01","02","XXXXX","02",56,"03","02","97","01","02","01",26849.1479070984,"04",5.3792424,56,"02","01","T","T","20","300","300","150","30","300","300","20","300","300","75","20","300","50"
"30003823","01","06","1830","1850",20,5.673,"03",1,1,"02",-1,-1,-1,"-1",-1,"01","01","02","01","01",2,0,2,"02","02","HBSHOP",30,"02",5.673,"01","40","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300038230106","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","05","01",2,3,"03",2,"NC","37",2,0,"201609","01","02","04","06","02","04","06","02","228.1","05","03","54","01","02","XXXXX","02",56,"03","02","97","01","02","01",26849.1479070984,"03",6.3259623,56,"02","01","T","T","20","300","300","75","20","300","50","40","300","300","150","40","750","300"
"30003823","01","07","1920","1940",20,5.984,"03",1,1,"02",-1,-1,-1,"-1",-1,"01","11","02","01","01",2,0,2,"02","02","HBSHOP",-9,"02",5.984,"01","01","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300038230107","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","01",2,3,"03",2,"NC","37",2,0,"201609","01","02","04","06","02","04","06","02","228.1","05","03","54","01","02","XXXXX","02",56,"03","02","97","01","02","01",26849.1479070984,"03",6.6727584,56,"02","01","T","T","40","300","300","150","40","750","300","20","300","300","75","20","300","50"
"30003823","02","01","1830","1850",20,5.673,"03",1,1,"02",-1,-1,-1,"-1",-1,"01","01","02","01","01",2,0,2,"01","02","HBSHOP",30,"02",-1,"02","40","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300038230201","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","05","01",2,3,"03",2,"NC","37",2,0,"201609","01","02","04","06","02","04","06","02","228.1","05","03","54","01","02","XXXXX","02",23,"03","02","97","02","02","01",51405.0411146418,"03",6.3259623,23,"02","01","T","T","20","300","300","75","20","300","50","40","300","300","150","40","750","300"
